"<android.app.Activity: void setContentView(int)>","2130903077"
"<android.graphics.Matrix: void setValues(float[])>","[F@dafdcf1"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4407.275][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c98b0d6"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4429.766][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@e68af57"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4461.2534][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c495a44"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4475.3906][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@954572d"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4496.596][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@5470462"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4513.9463][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@85ee9f3"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4530.654][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --22"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@a3d6b0"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4556.358][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d4c3929"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4580.777][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@19504ae"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4603.9106][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@74324f"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4630.9][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@e7addc"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4655.319][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@dc63ee5"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4681.6655][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@eb0bdba"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4722.1494][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@2eba46b"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4738.857][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@2fcbc8"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4778.0557][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@920e461"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4806.33][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c9cfb86"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4831.3916][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@31e1c47"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4854.5254][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@659dc74"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4880.2295][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@b26659d"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@6bd4a12"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@71635e3"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@9724be0"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@808be99"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@921f55e"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@ec4d3f"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1e0460c"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@b1dab55"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@e94096a"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1e27e5b"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@551b6f8"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@55aa7d1"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@3615236"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@340a537"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@790f00d"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@8e85bc2"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@f05dd3"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@7206d10"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@4698009"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@5e4720e"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1d9042f"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@4074a3c"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@62113c5"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@f79a11a"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@4042741"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@700b4e6"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@24f4a27"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@584a4d4"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@3aaf67d"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@8933972"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --24"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@25c61c3"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@6f13a40"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1f57d79"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@6577abe"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@799571f"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@5cfba6c"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@fc77835"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c8c84ca"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@686463b"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --22"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d341158"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","-------------BeenShot"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","1682063441005"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@e8462b1"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@a562396"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1890b17"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@384eb04"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --13"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@84b78ed"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@b48e322"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@18941b3"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@ce7b370"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@ff3b6e9"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@db60f6e"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c4c460f"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@86c969c"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@4c7d8a5"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1b7b47a"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@491342b"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@3fa8088"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@6025a21"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@cfc9e46"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@fece807"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@2fb1d34"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@209775d"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
